ID,ID1,Year,State,County,0,1,2,3,4,Confidence,Number deer,Virus isolated,Comments,ID11,HDMORT,FIPS,Countynm,State1
2055,4052,2012,ILLINOIS,Jackson,,1,,,,1,10,,,4947,1,,Jackson County,Illinois
2119,1644,2007,ILLINOIS,Jasper,,1,,,,,21,,,2456,1,,Jasper County,Illinois
2125,3171,2011,ILLINOIS,Jasper,,1,,,,,6,,,4412,1,,Jasper County,Illinois
2122,4053,2012,ILLINOIS,Jasper,,1,,,1,1,65,,,4948,1,,Jasper County,Illinois
2117,4781,2013,ILLINOIS,Jasper,,1,,,,,1,,,5896,1,,Jasper County,Illinois
2143,1645,2007,ILLINOIS,Jefferson,,1,,,,,54,,,2457,1,,Jefferson County,Illinois
2138,3191,2009,ILLINOIS,Jefferson,,1,,,,,7,,,3871,1,,Jefferson County,Illinois
2160,4054,2012,ILLINOIS,Jefferson,,1,,,,1,13,,,4949,1,,Jefferson County,Illinois
2146,4782,2013,ILLINOIS,Jefferson,,1,,,,,7,,,5897,1,,Jefferson County,Illinois
2158,5143,2014,ILLINOIS,Jefferson,,1,,,,,1,,,6500,1,,Jefferson County,Illinois
2188,1646,2007,ILLINOIS,Jersey,,1,,,,,15,,,2458,1,,Jersey County,Illinois
2187,4055,2012,ILLINOIS,Jersey,,1,,,,1,9,,,4950,1,,Jersey County,Illinois
2186,4783,2013,ILLINOIS,Jersey,,1,,,,,1,,,5898,1,,Jersey County,Illinois
2192,4056,2012,ILLINOIS,Jo Daviess,,1,,,1,1,1,,,4951,1,,Jo Daviess County,Illinois
2191,4784,2013,ILLINOIS,Jo Daviess,,1,,1,,,"124,2",EHDV-2,,5899,1,,Jo Daviess County,Illinois
2190,5144,2014,ILLINOIS,Jo Daviess,,,,,1,,1,,,6501,0,,Jo Daviess County,Illinois
2193,1647,2007,ILLINOIS,Johnson,,1,,,,,9,,,2459,1,,Johnson County,Illinois
2199,4057,2012,ILLINOIS,Johnson,,1,,,1,1,8,,,4952,1,,Johnson County,Illinois
2235,4058,2012,ILLINOIS,Kane,,1,1,1,,3,67,EHD (inconclusive serotype),,4953,1,,Kane County,Illinois
2244,4059,2012,ILLINOIS,Kendall,,1,,,,1,1,,,4954,1,,Kendall County,Illinois
2314,1715,2006,ILLINOIS,Knox,,,,1,,,,EHDV,,2081,1,,Knox County,Illinois
2308,4060,2012,ILLINOIS,Knox,,1,,,,1,9,,,4955,1,,Knox County,Illinois
2313,4785,2013,ILLINOIS,Knox,,1,,,,,48,,,5900,1,,Knox County,Illinois
2388,3192,2009,ILLINOIS,La Salle,,1,,,,,1,,,3872,1,,LaSalle County,Illinois
2389,4062,2012,ILLINOIS,La Salle,,1,,,,1,9,,,4957,1,,LaSalle County,Illinois
2387,4786,2013,ILLINOIS,La Salle,,1,,,,,75,,,5901,1,,LaSalle County,Illinois
2390,5145,2014,ILLINOIS,La Salle,,1,,,,,2,,,6502,1,,LaSalle County,Illinois
2353,4061,2012,ILLINOIS,Lake,,1,,,,1,32,,,4956,1,,Lake County,Illinois
2424,1648,2007,ILLINOIS,Lawrence,,1,,,,,376,,,2460,1,,Lawrence County,Illinois
2435,4063,2012,ILLINOIS,Lawrence,,1,,,,1,1,,,4958,1,,Lawrence County,Illinois
2447,1177,2004,Illinois,Lee,,,1,,,,<5,,,1488,1,,Lee County,Illinois
2457,4787,2013,ILLINOIS,Lee,,1,,,,,2,,,5902,1,,Lee County,Illinois
2527,4064,2012,ILLINOIS,Livingston,,1,,,,1,3,,,4959,1,,Livingston County,Illinois
2530,4788,2013,ILLINOIS,Livingston,,1,,,,,4,,,5903,1,,Livingston County,Illinois
2537,2001,2010,ILLINOIS,Logan,,1,1,,,,10,,,4147,1,,Logan County,Illinois
2538,4065,2012,ILLINOIS,Logan,,1,,,,1,20,,,4960,1,,Logan County,Illinois
2624,1178,2004,Illinois,Macon,,1,,,,,<5,,,1489,1,,Macon County,Illinois
2615,1402,2005,Illinois,Macon,,,1,1,,,<5,EHDV-2,,1759,1,,Macon County,Illinois
2613,1649,2007,ILLINOIS,Macon,,1,,,,,3,,,2461,1,,Macon County,Illinois
2614,4066,2012,ILLINOIS,Macon,,1,1,,,2,138,,,4961,1,,Macon County,Illinois
2632,444,2002,Illinois,Macoupin,,1,,,,,<5,,,636,1,,Macoupin County,Illinois
2629,1179,2004,Illinois,Macoupin,,1,,,,,<5,,,1490,1,,Macoupin County,Illinois
2626,1403,2005,Illinois,Macoupin,,1,,,,,>5,,,1760,1,,Macoupin County,Illinois
2628,1716,2006,ILLINOIS,Macoupin,,,1,1,,,,CAPTIVE/EHDV-2,,2082,1,,Macoupin County,Illinois
2633,1650,2007,ILLINOIS,Macoupin,,1,,,,,11,,,2462,1,,Macoupin County,Illinois
2630,2002,2010,ILLINOIS,Macoupin,,1,,,,,2,,,4148,1,,Macoupin County,Illinois
2634,4067,2012,ILLINOIS,Macoupin,,1,,,,1,40,,,4962,1,,Macoupin County,Illinois
2631,4789,2013,ILLINOIS,Macoupin,,1,,,,,33,,,5904,1,,Macoupin County,Illinois
2627,5146,2014,ILLINOIS,Macoupin,,1,,,,,1,,,6503,1,,Macoupin County,Illinois
2672,1180,2004,Illinois,Madison,,1,,,,,<5,,,1491,1,,Madison County,Illinois
2640,1404,2005,Illinois,Madison,,1,,,,,<5,,,1761,1,,Madison County,Illinois
2637,1651,2007,ILLINOIS,Madison,,1,,,,,32,,,2463,1,,Madison County,Illinois
2641,4068,2012,ILLINOIS,Madison,,1,,,,1,11,,,4963,1,,Madison County,Illinois
2646,4790,2013,ILLINOIS,Madison,,1,,,,,21,,,5905,1,,Madison County,Illinois
2718,1181,2004,Illinois,Marion,,1,1,1,,,<5,,,1492,1,,Marion County,Illinois
2716,1652,2007,ILLINOIS,Marion,,1,,,,,5,,,2464,1,,Marion County,Illinois
2723,3193,2009,ILLINOIS,Marion,,1,,,,,1,,,3873,1,,Marion County,Illinois
2725,3172,2011,ILLINOIS,Marion,,,,1,,,1,Captive EHDV-2 (SCWDS),,4413,1,,Marion County,Illinois
2732,4069,2012,ILLINOIS,Marion,,1,,,,1,33,,,4964,1,,Marion County,Illinois
2709,4791,2013,ILLINOIS,Marion,,1,,,,,7,,,5906,1,,Marion County,Illinois
2760,4792,2013,ILLINOIS,Marshall,,1,,,,,1,,,5907,1,,Marshall County,Illinois
2777,944,2003,Illinois,Mason,,1,,,,,>5,,,1115,1,,Mason County,Illinois
2775,1405,2005,Illinois,Mason,,1,,,,,>5,,,1762,1,,Mason County,Illinois
2774,1653,2007,ILLINOIS,Mason,,1,,,,,3,,,2465,1,,Mason County,Illinois
2778,4070,2012,ILLINOIS,Mason,,1,,,,1,40,,,4965,1,,Mason County,Illinois
2782,4793,2013,ILLINOIS,Mason,,1,,,,,62,,,5908,1,,Mason County,Illinois
2785,1654,2007,ILLINOIS,Massac,,1,,,,,5,,,2466,1,,Massac County,Illinois
2784,3173,2011,ILLINOIS,Massac,,1,,,,,16,,,4414,1,,Massac County,Illinois
2786,4071,2012,ILLINOIS,Massac,,1,,,,1,3,,,4966,1,,Massac County,Illinois
2797,4072,2012,ILLINOIS,McDonough,,1,,,,1,104,,,4967,1,,McDonough County,Illinois
2796,4794,2013,ILLINOIS,McDonough,,1,,,,,1,,,5909,1,,McDonough County,Illinois
2806,4073,2012,ILLINOIS,McHenry,,1,,,,1,8,,,4968,1,,McHenry County,Illinois
2811,4074,2012,ILLINOIS,McLean,,1,,,,1,24,,,4969,1,,McLean County,Illinois
2809,4795,2013,ILLINOIS,McLean,,1,,,,,4,,,5910,1,,McLean County,Illinois
2845,945,2003,Illinois,Menard,,1,,,,,>5,,,1116,1,,Menard County,Illinois
2840,1406,2005,Illinois,Menard,,1,,,,,>5,,,1763,1,,Menard County,Illinois
2844,1717,2006,ILLINOIS,Menard,,,1,1,,,,CAPTIVE/EHDV-2,,2083,1,,Menard County,Illinois
2843,1655,2007,ILLINOIS,Menard,,1,,,,,2,,,2467,1,,Menard County,Illinois
2841,4075,2012,ILLINOIS,Menard,,1,,,,1,64,,,4970,1,,Menard County,Illinois
2842,4796,2013,ILLINOIS,Menard,,1,,,,,5,,,5911,1,,Menard County,Illinois
2853,445,2002,Illinois,Mercer,,1,,,,,<5,,,637,1,,Mercer County,Illinois
2854,4797,2013,ILLINOIS,Mercer,,1,,,,,26,,,5912,1,,Mercer County,Illinois
2921,1656,2007,ILLINOIS,Monroe,,1,1,1,,,"45,2,1",captive; EHDV-2 reported by SCWDS,,2468,1,,Monroe County,Illinois
2936,3194,2009,ILLINOIS,Monroe,,1,,,,,2,,,3874,1,,Monroe County,Illinois
2955,4076,2012,ILLINOIS,Monroe,,1,,,,1,4,,,4971,1,,Monroe County,Illinois
2922,4798,2013,ILLINOIS,Monroe,,1,,,,,12,,,5913,1,,Monroe County,Illinois
2959,1407,2005,Illinois,Montgomery,,1,,,,,<5,,,1764,1,,Montgomery County,Illinois
2972,1657,2007,ILLINOIS,Montgomery,,1,,,,,18,,,2469,1,,Montgomery County,Illinois
2958,4077,2012,ILLINOIS,Montgomery,,1,,,,1,38,,,4972,1,,Montgomery County,Illinois
2981,4799,2013,ILLINOIS,Montgomery,,1,,,,,26,,,5914,1,,Montgomery County,Illinois
3014,1658,2007,ILLINOIS,Morgan,,1,,,,,4,,,2470,1,,Morgan County,Illinois
3008,3195,2009,ILLINOIS,Morgan,,1,,,,,1,,,3875,1,,Morgan County,Illinois
3007,2003,2010,ILLINOIS,Morgan,,1,,,,,13,,,4149,1,,Morgan County,Illinois
3012,4078,2012,ILLINOIS,Morgan,,1,,,,1,3,,,4973,1,,Morgan County,Illinois
3018,4800,2013,ILLINOIS,Morgan,,1,,,,,4,,,5915,1,,Morgan County,Illinois
3027,1659,2007,ILLINOIS,Moultrie,,,,1,,,,captive; EHDV-2 reported by SCWDS,,2471,1,,Moultrie County,Illinois
3028,4079,2012,ILLINOIS,Moultrie,,1,,,1,1,99,,,4974,1,,Moultrie County,Illinois
3271,4080,2012,ILLINOIS,Ogle,,1,,,,1,1,,,4975,1,,Ogle County,Illinois
3272,4801,2013,ILLINOIS,Ogle,,1,,1,,,"2,1",EHDV-2,,5916,1,,Ogle County,Illinois
3425,1660,2007,ILLINOIS,Peoria,,1,,,,,1,,,2472,1,,Peoria County,Illinois
3423,2004,2010,ILLINOIS,Peoria,,1,,,,,5,,,4150,1,,Peoria County,Illinois
3424,4081,2012,ILLINOIS,Peoria,,1,,,,1,64,,,4976,1,,Peoria County,Illinois
3426,4802,2013,ILLINOIS,Peoria,,1,,,,,41,,,5917,1,,Peoria County,Illinois
3430,1661,2007,ILLINOIS,Perry,,1,,,,,116,,,2473,1,,Perry County,Illinois
3433,4082,2012,ILLINOIS,Perry,,1,,,,1,2,,,4977,1,,Perry County,Illinois
3474,1662,2007,ILLINOIS,Piatt,,,,1,,,,EHDV-2 reported by SCWDS,,2474,1,,Piatt County,Illinois
3473,4083,2012,ILLINOIS,Piatt,,1,,,,1,25,,,4978,1,,Piatt County,Illinois
3475,4803,2013,ILLINOIS,Piatt,,1,,,,,33,,,5918,1,,Piatt County,Illinois
3484,1408,2005,Illinois,Pike,,,1,1,,,<5,EHDV-2,,1765,1,,Pike County,Illinois
3490,1718,2006,ILLINOIS,Pike,,,,1,,,,CAPTIVE/EHDV-2,,2084,1,,Pike County,Illinois
3489,1663,2007,ILLINOIS,Pike,,1,,,,,97,,,2475,1,,Pike County,Illinois
3501,4084,2012,ILLINOIS,Pike,,1,,,1,1,105,,,4979,1,,Pike County,Illinois
3499,4804,2013,ILLINOIS,Pike,,1,,1,,,"41,1",EHDV-2,,5919,1,,Pike County,Illinois
3558,1664,2007,ILLINOIS,Pope,,1,,,,,1,,,2476,1,,Pope County,Illinois
3561,4085,2012,ILLINOIS,Pope,,1,,,,1,10,,,4980,1,,Pope County,Illinois
3665,1665,2007,ILLINOIS,Pulaski,,1,,,,,2,,,2477,1,,Pulaski County,Illinois
3642,4086,2012,ILLINOIS,Pulaski,,1,,,,1,10,,,4981,1,,Pulaski County,Illinois
3683,4087,2012,ILLINOIS,Putnam,,1,,,,1,3,,,4982,1,,Putnam County,Illinois
3676,4805,2013,ILLINOIS,Putnam,,1,,,,,1,,,5920,1,,Putnam County,Illinois
3724,1666,2007,ILLINOIS,Randolph,,1,1,1,,,75,1 sampled; EHDV-2 reported by SCWDS,,2478,1,,Randolph County,Illinois
3709,830,2008,ILLINOIS,Randolph,,1,,,,,1,,,3563,1,,Randolph County,Illinois
3715,3465,2010,ILLINOIS,Randolph,,1,,,,,1,,,4151,1,,Randolph County,Illinois
3703,4088,2012,ILLINOIS,Randolph,,1,,,,1,3,,,4983,1,,Randolph County,Illinois
3714,4806,2013,ILLINOIS,Randolph,,1,,1,,,"2,1",EHDV-2,,5921,1,,Randolph County,Illinois
3758,1719,2006,ILLINOIS,Richland,,,1,1,,,,CAPTIVE/EHDV-2,,2085,1,,Richland County,Illinois
3765,1667,2007,ILLINOIS,Richland,,1,,,,,49,,,2479,1,,Richland County,Illinois
3770,831,2008,ILLINOIS,Richland,,1,,,,,2,,,3564,1,,Richland County,Illinois
3759,3174,2011,ILLINOIS,Richland,,1,,,,,10,,,4415,1,,Richland County,Illinois
3768,4089,2012,ILLINOIS,Richland,,1,,,1,1,3,,,4984,1,,Richland County,Illinois
3767,4807,2013,ILLINOIS,Richland,,1,,,,,1,,,5922,1,,Richland County,Illinois
3822,4090,2012,ILLINOIS,Rock Island,,1,,,,1,3,,,4985,1,,Rock Island County,Illinois
3892,446,2002,Illinois,Saline,,1,,,,,>5,,,638,1,,Saline County,Illinois
3898,1668,2007,ILLINOIS,Saline,,1,,,,,9,,,2480,1,,Saline County,Illinois
3893,832,2008,ILLINOIS,Saline,,1,,,,,4,,,3565,1,,Saline County,Illinois
3888,3466,2010,ILLINOIS,Saline,,1,,,,,1,,,4152,1,,Saline County,Illinois
3896,4091,2012,ILLINOIS,Saline,,1,,,,1,15,,,4986,1,,Saline County,Illinois
3886,5147,2014,ILLINOIS,Saline,,1,,,,,1,,,6504,1,,Saline County,Illinois
3905,1669,2007,ILLINOIS,Sangamon,,1,1,1,,,"5,2,1",EHDV-2,,2481,1,,Sangamon County,Illinois
3901,3196,2009,ILLINOIS,Sangamon,,1,,,,,1,,,3876,1,,Sangamon County,Illinois
3904,3467,2010,ILLINOIS,Sangamon,,1,,,,,7,,,4153,1,,Sangamon County,Illinois
3902,4092,2012,ILLINOIS,Sangamon,,1,,,1,1,22,,,4987,1,,Sangamon County,Illinois
3903,4808,2013,ILLINOIS,Sangamon,,1,,,,,6,,,5923,1,,Sangamon County,Illinois
3919,1670,2007,ILLINOIS,Schuyler,,1,,,,,9,,,2482,1,,Schuyler County,Illinois
3916,3468,2010,ILLINOIS,Schuyler,,1,,,,,1,,,4154,1,,Schuyler County,Illinois
3920,4093,2012,ILLINOIS,Schuyler,,1,,,,1,181,,,4988,1,,Schuyler County,Illinois
3917,4809,2013,ILLINOIS,Schuyler,,1,,,,,22,,,5924,1,,Schuyler County,Illinois
3938,4094,2012,ILLINOIS,Scott,,1,,,,1,6,,,4989,1,,Scott County,Illinois
3950,4810,2013,ILLINOIS,Scott,,1,,,,,2,,,5925,1,,Scott County,Illinois
4006,1182,2004,Illinois,Shelby,,1,,,,,>5,,,1493,1,,Shelby County,Illinois
4013,1671,2007,ILLINOIS,Shelby,,1,,,,,7,,,2483,1,,Shelby County,Illinois
4011,833,2008,ILLINOIS,Shelby,,1,,,,,3,,,3566,1,,Shelby County,Illinois
4002,3469,2010,ILLINOIS,Shelby,,1,,,,,1,,,4155,1,,Shelby County,Illinois
4012,4095,2012,ILLINOIS,Shelby,,1,,,1,1,180,,,4990,1,,Shelby County,Illinois
4103,1672,2007,ILLINOIS,St. Clair,,1,,,,,28,,,2484,1,,Saint Clair County,Illinois
4104,4096,2012,ILLINOIS,St. Clair,,1,,,,1,3,,,4991,1,,Saint Clair County,Illinois
4105,4811,2013,ILLINOIS,St. Clair,,1,,,,,8,,,5926,1,,Saint Clair County,Illinois
4100,5148,2014,ILLINOIS,St. Clair,,1,,,,,1,,,6505,1,,Saint Clair County,Illinois
4170,1409,2005,Illinois,Stephenson,,,,,1,,<5,,,1766,0,,Stephenson County,Illinois
4171,4812,2013,ILLINOIS,Stephenson,,1,,,,,4,,,5927,1,,Stephenson County,Illinois
4338,3470,2010,ILLINOIS,Tazewell,,1,,,,,3,,,4156,1,,Tazewell County,Illinois
4340,4097,2012,ILLINOIS,Tazewell,,1,,,,1,7,,,4992,1,,Tazewell County,Illinois
4336,4813,2013,ILLINOIS,Tazewell,,1,,,,,37,,,5928,1,,Tazewell County,Illinois
4411,1673,2007,ILLINOIS,Union,,1,1,1,,,"11,1,1",captive; EHDV-2 reported by SCWDS,,2485,1,,Union County,Illinois
4426,4098,2012,ILLINOIS,Union,,1,,,,1,8,,,4993,1,,Union County,Illinois
4434,4814,2013,ILLINOIS,Union,,1,,,,,2,,,5929,1,,Union County,Illinois
4466,1183,2004,Illinois,Vermilion,,1,,1,,,>5,EHDV-2,captive deer,1494,1,,Vermilion County,Illinois
4461,1674,2007,ILLINOIS,Vermilion,,1,1,1,,,22,EHDV-2 reported by SCWDS,,2486,1,,Vermilion County,Illinois
4464,4099,2012,ILLINOIS,Vermilion,,1,,,,1,33,,,4994,1,,Vermilion County,Illinois
4462,4815,2013,ILLINOIS,Vermilion,,1,,,,,1,,,5930,1,,Vermilion County,Illinois
4501,1675,2007,ILLINOIS,Wabash,,1,,,,,20,,,2487,1,,Wabash County,Illinois
4502,4816,2013,ILLINOIS,Wabash,,1,,,,,1,,,5931,1,,Wabash County,Illinois
4556,4100,2012,ILLINOIS,Warren,,1,,,,1,2,,,4995,1,,Warren County,Illinois
4548,4817,2013,ILLINOIS,Warren,,1,,,,,1,,,5932,1,,Warren County,Illinois
4604,1676,2007,ILLINOIS,Washington,,1,,1,,,160,EHDV-2 reported by SCWDS,,2488,1,,Washington County,Illinois
4593,4101,2012,ILLINOIS,Washington,,1,,,,1,2,,,4996,1,,Washington County,Illinois
4618,4818,2013,ILLINOIS,Washington,,1,,,,,1,,,5933,1,,Washington County,Illinois
4626,1184,2004,Illinois,Wayne,,1,1,,,,>5,,captive deer,1495,1,,Wayne County,Illinois
4627,1677,2007,ILLINOIS,Wayne,,1,1,1,,,"3,1",captive; EHDV-2 reported by SCWDS,,2489,1,,Wayne County,Illinois
4628,4102,2012,ILLINOIS,Wayne,,1,,,,1,27,,,4997,1,,Wayne County,Illinois
4649,4819,2013,ILLINOIS,Wayne,,1,,,,,1,,,5934,1,,Wayne County,Illinois
4702,1678,2007,ILLINOIS,White,,1,,,,,74,,,2490,1,,White County,Illinois
4690,2043,2008,ILLINOIS,White,,1,,,,,1,,,3295,1,,White County,Illinois
4694,4103,2012,ILLINOIS,White,,1,,,,1,62,,,4998,1,,White County,Illinois
4697,5149,2014,ILLINOIS,White,,1,,,,,1,,,6506,1,,White County,Illinois
4704,4104,2012,ILLINOIS,Whiteside,,1,,,,1,1,,,4999,1,,Whiteside County,Illinois
4703,4820,2013,ILLINOIS,Whiteside,,1,,,,,3,,,5935,1,,Whiteside County,Illinois
4732,1679,2007,ILLINOIS,Will,,1,,,,,2,1 reported sick captive deer,,2491,1,,Will County,Illinois
4733,3471,2010,ILLINOIS,Will,,1,,1,,,36,EHDV-2 isolation,,4157,1,,Will County,Illinois
4731,4105,2012,ILLINOIS,Will,,1,,,,1,3,,,5000,1,,Will County,Illinois
4739,1680,2007,ILLINOIS,Williamson,,1,,,,,156,,,2492,1,,Williamson County,Illinois
4744,3472,2010,ILLINOIS,Williamson,,1,,,1,,1,By photos of hooves sent from hunter,,4158,1,,Williamson County,Illinois
4743,4106,2012,ILLINOIS,Williamson,,1,,,,1,21,,,5001,1,,Williamson County,Illinois
4741,4821,2013,ILLINOIS,Williamson,,1,,,,,3,,,5936,1,,Williamson County,Illinois
4748,4822,2013,ILLINOIS,Winnebago,,1,,,,,1,,,5937,1,,Winnebago County,Illinois
4776,1681,2007,ILLINOIS,Woodford,,1,,,,,34,,,2493,1,,Woodford County,Illinois
4778,835,2008,ILLINOIS,Woodford,,1,,,,,1,,,3568,1,,Woodford County,Illinois
4769,3473,2010,ILLINOIS,Woodford,,,1,,,,1,,,4159,1,,Wood  County,Illinois
4781,4823,2013,ILLINOIS,Woodford,,1,,,,,91,,,5938,1,,Woodford County,Illinois
32,1683,2007,INDIANA,Adams,,1,,,,,Few,,,2495,1,,Adams County,Indiana
30,4107,2012,INDIANA,Adams,,1,,,,1,UNKNOWN,,,5002,1,,Adams County,Indiana
250,1721,2006,INDIANA,Bartholomew,,,,,1,,,,,2087,0,,Bartholomew County,Indiana
252,1684,2007,INDIANA,Bartholomew,,1,,,,,Few,,,2496,1,,Bartholomew County,Indiana
254,837,2008,INDIANA,Bartholomew,,,,1,,,,EDHV-2,,3570,1,,Bartholomew County,Indiana
251,4108,2012,INDIANA,Bartholomew,,1,,,,1,UNKNOWN,,,5003,1,,Bartholomew County,Indiana
364,4109,2012,INDIANA,Blackford,,1,,,,1,UNKNOWN,,,5004,1,,Blackford County,Indiana
441,1685,2007,INDIANA,Brown,,,,,1,,Few,,,2497,0,,Brown County,Indiana
444,2047,2008,INDIANA,Brown,,,,1,,,,EDHV-2,,3299,1,,Brown County,Indiana
437,3475,2010,INDIANA,Brown,,1,,,,,1,,,4161,1,,Brown County,Indiana
445,4110,2012,INDIANA,Brown,,1,,,,1,UNKNOWN,,,5005,1,,Brown County,Indiana
438,4825,2013,INDIANA,Brown,,,,,1,,1,,,5940,0,,Brown County,Indiana
648,1686,2007,INDIANA,Carroll,,,,1,,,Few,EHDV-2 reported by SCWDS,,2498,1,,Carroll County,Indiana
653,3476,2010,INDIANA,Carroll,,1,,,,,Few,,,4162,1,,Carroll County,Indiana
643,4111,2012,INDIANA,Carroll,,1,,,,1,UNKNOWN,,,5006,1,,Carroll County,Indiana
652,4826,2013,INDIANA,Carroll,,1,,,,,,,,5941,1,,Carroll County,Indiana
682,3477,2010,INDIANA,Cass,,1,,,,,Few,,,4163,1,,Cass County,Indiana
669,4112,2012,INDIANA,Cass,,,,,1,0,13,,,5007,0,,Cass County,Indiana
674,4827,2013,INDIANA,Cass,,1,,,,,,,,5942,1,,Cass County,Indiana
849,1687,2007,INDIANA,Clark,,,,1,,,100's,EHDV-2 reported by SCWDS,,2499,1,,Clark County,Indiana
895,1722,2006,INDIANA,Clay,,1,,,,,,,,2088,1,,Clay County,Indiana
874,1688,2007,INDIANA,Clay,,1,,,,,Few,,,2500,1,,Clay County,Indiana
893,2048,2008,INDIANA,Clay,,1,,,,,,,,3300,1,,Clay County,Indiana
899,4113,2012,INDIANA,Clay,,1,,,,1,UNKNOWN,,,5008,1,,Clay County,Indiana
886,4828,2013,INDIANA,Clay,,1,,,1,,"unknown, 3",,,5943,1,,Clay County,Indiana
931,1689,2007,INDIANA,Clinton,,,,,1,,Few,,,2501,0,,Clinton County,Indiana
1051,1690,2007,INDIANA,Crawford,,,,,1,,Few,,,2502,0,,Crawford County,Indiana
1042,4114,2012,INDIANA,Crawford,,1,,,,1,UNKNOWN,,,5009,1,,Crawford County,Indiana
1136,1691,2007,INDIANA,Daviess,,,,1,,,100's,EHDV-2,,2503,1,,Daviess County,Indiana
1132,4115,2012,INDIANA,Daviess,,,,,1,0,1,,,5010,0,,Daviess County,Indiana
1139,4829,2013,INDIANA,Daviess,,,,1,,,1,EHDV-1 (SCWDS),,5944,1,,Daviess County,Indiana
1151,1692,2007,INDIANA,Dearborn,,1,,,,,100's,,,2504,1,,Dearborn County,Indiana
1150,4116,2012,INDIANA,Dearborn,,,,,1,0,2,,,5011,0,,Dearborn County,Indiana
1152,4830,2013,INDIANA,Dearborn,,1,,,,,,,,5945,1,,Dearborn County,Indiana
1153,1693,2007,INDIANA,Decatur,,1,,1,,,Few,captive; EHDV-2 reported by SCWDS,,2505,1,,Decatur County,Indiana
1155,4117,2012,INDIANA,Decatur,,,,,1,0,1,,,5012,0,,Decatur County,Indiana
1162,1694,2007,INDIANA,DeKalb,,1,,,,,Few,,,2506,1,,DeKalb County,Indiana
1175,1695,2007,INDIANA,Delaware,,1,,,,,Few,,,2507,1,,Delaware County,Indiana
1172,4118,2012,INDIANA,Delaware,,1,,,,1,UNKNOWN,,,5013,1,,Delaware County,Indiana
1174,4831,2013,INDIANA,Delaware,,,,1,,,1,EHDV-1 (SCWDS),,5946,1,,Delaware County,Indiana
1240,447,2002,Indiana,Dubois,,,1,,,,<5,,,639,1,,Dubois County,Indiana
1242,1696,2007,INDIANA,Dubois,,,,1,,,100'S,EHDV-2 reported by SCWDS             captive; EHDV-2 reported by SCWDS,,2508,1,,Dubois County,Indiana
1241,4119,2012,INDIANA,Dubois,,1,,,,1,UNKNOWN,,,5014,1,,Dubois County,Indiana
1280,3478,2010,INDIANA,Elkhart,,1,,,,,Few,,,4164,1,,Elkhart County,Indiana
1279,4120,2012,INDIANA,Elkhart,,1,,1,,2,UNKNOWN,2 - EHDV-1 (captive) (IN DIAG),,5015,1,,Elkhart County,Indiana
1363,4121,2012,INDIANA,Fayette,,1,,,,1,UNKNOWN,,,5016,1,,Fayette County,Indiana
1383,1697,2007,INDIANA,Floyd,,1,,,,,Few,,,2509,1,,Floyd County,Indiana
1404,1185,2004,Indiana,Fountain,,1,,1,,,>5,,,1496,1,,Fountain County,Indiana
1402,1723,2006,INDIANA,Fountain,,1,,,,,,,,2089,1,,Fountain County,Indiana
1405,840,2008,INDIANA,Fountain,,,,1,,,,EDHV-2,,3573,1,,Fountain County,Indiana
1406,3176,2011,INDIANA,Fountain,,1,,,,,FEW,,,4417,1,,Fountain County,Indiana
1403,4122,2012,INDIANA,Fountain,,,,,1,0,1,,,5017,0,,Fountain County,Indiana
1425,1698,2007,INDIANA,Franklin,,,,,1,,Few,,,2510,0,,Franklin County,Indiana
1408,4123,2012,INDIANA,Franklin,,,,,1,0,5,,,5018,0,,Franklin County,Indiana
1477,1699,2007,INDIANA,Fulton,,1,,,,,Few,,,2511,1,,Fulton County,Indiana
1468,4124,2012,INDIANA,Fulton,,,,,1,0,3,,,5019,0,,Fulton County,Indiana
1475,4832,2013,INDIANA,Fulton,,1,,,,,,,,5947,1,,Fulton County,Indiana
1516,1700,2007,INDIANA,Gibson,,,,1,,,100's,EHDV-2 reported by SCWDS,,2512,1,,Gibson County,Indiana
1520,3177,2011,INDIANA,Gibson,,1,,,,,FEW,,,4418,1,,Gibson County,Indiana
1518,4125,2012,INDIANA,Gibson,,,,,1,0,2,,,5020,0,,Gibson County,Indiana
1517,4833,2013,INDIANA,Gibson,,1,,,,,,,,5948,1,,Gibson County,Indiana
1582,1701,2007,INDIANA,Grant,,1,,,,,Few,,,2513,1,,Grant County,Indiana
1587,4126,2012,INDIANA,Grant,,,,,1,0,1,,,5021,0,,Grant County,Indiana
1642,1724,2006,INDIANA,Greene,,,,,1,,,,,2090,0,,Greene County,Indiana
1626,1702,2007,INDIANA,Greene,,,,1,1,,Few,captive; EHDV-2 reported by SCWDS,,2514,1,,Greene County,Indiana
1633,2050,2008,INDIANA,Greene,,1,,,,,,,,3302,1,,Greene County,Indiana
1652,4834,2013,INDIANA,Greene,,,,1,,,1,EHDV-1 (SCWDS),,5949,1,,Greene County,Indiana
1808,1725,2006,INDIANA,Harrison,,,,,1,,,,,2091,0,,Harrison County,Indiana
1809,1703,2007,INDIANA,Harrison,,1,,,,,100's,,,2515,1,,Harrison County,Indiana
1811,842,2008,INDIANA,Harrison,,1,,,,,,,,3575,1,,Harrison County,Indiana
1839,4127,2012,INDIANA,Hendricks,,1,,,,1,UNKNOWN,,,5022,1,,Hendricks County,Indiana
